avg_cl,avg_nitrate,avg_nitrit,avg_ph,avg_turbidity,date,station
278,0.037,0.002,8.36,3.3,2008-11-30T00:00:00.000Z,H
281,0.122,0.1055,8.18,1.0750000000000002,2011-02-21T00:00:00.000Z,A
240,0.097,0.004,8.69,3.9,2004-11-14T00:00:00.000Z,H
303.75,0.00525,0.002,8.51,1.9749999999999999,2018-06-03T00:00:00.000Z,G
278.25,,0.002,8.63,0.7375,2010-08-22T00:00:00.000Z,G
259.25,0.0245,0.0045000000000000005,8.057500000000001,2.45,2000-01-02T00:00:00.000Z,D
270.75,0.01525,0.001,8.16,1.45,2000-12-03T00:00:00.000Z,A
272,0.01,0.002,8.565000000000001,1.25,2011-08-21T00:00:00.000Z,A
289,0.5477500000000001,0.07075000000000001,8.22,3.175,2019-01-27T00:00:00.000Z,G
273.25,0.188,0.09275,8.42,2.075,2012-02-13T00:00:00.000Z,A
251.25,0.051250000000000004,0.008,9.06,2.875,2012-06-17T00:00:00.000Z,G
231.25,0.008924999999999999,0.00425,8.8975,2.625,2004-09-26T00:00:00.000Z,A
272.5,0.001,0.002,8.565000000000001,1.7999999999999998,2011-09-18T00:00:00.000Z,G
296.25,0.005,0.002,8.4225,1.35,2016-08-15T00:00:00.000Z,G
283.25,0.0085,0.002,8.4925,1.875,2019-07-22T00:00:00.000Z,TZ
272.25,,0.002,8.5125,1.075,2014-09-07T00:00:00.000Z,G
253.5,0.0315,0.00075,8.525,2.45,2006-11-19T00:00:00.000Z,D
268.75,0.34375,0.017,8.4575,2.85,2010-03-01T00:00:00.000Z,D
253.25,0.14225,0.062,8.28,2.55,2012-12-30T00:00:00.000Z,G
282.75,0.005,0.002,8.535,1.425,2009-09-21T00:00:00.000Z,G
306.25,0.005,0.002,8.6125,1.55,2018-05-27T00:00:00.000Z,D
257.5,0.035,0.00375,8.0625,1.475,2008-01-27T00:00:00.000Z,A
261.5,0.303,0.01325,8.9,1.525,2020-05-03T00:00:00.000Z,G
240,0.2175,0.0135,9.3525,1.9324999999999999,2013-05-12T00:00:00.000Z,A
238,0.04295,0.004,8.175,2.85,2004-11-28T00:00:00.000Z,G
271.25,0.35075,0.04325,8.11,2.06,2010-02-01T00:00:00.000Z,A
284.5,,0.002,8.587499999999999,1.65,2009-08-23T00:00:00.000Z,G
249.5,0.13225,0.015,9.415,10.45,2012-05-20T00:00:00.000Z,G
278.75,0.5215000000000001,0.00375,8.4725,3.2,2020-02-04T00:00:00.000Z,K
312.75,0.005,0.002,8.4225,3.075,2017-09-10T00:00:00.000Z,D
262,0.293,0.016,8.5,2.6,2015-03-29T00:00:00.000Z,H
283.25,0.05275,0.0135,8.282499999999999,1.325,2016-05-29T00:00:00.000Z,D
270.5,0.051000000000000004,0.0022500000000000003,8.1575,1.425,2020-12-29T00:00:00.000Z,A
270.25,0.01475,0.00625,8.9325,1.975,2009-05-24T00:00:00.000Z,G
304.75,0.005,0.002,8.6225,2.075,2017-06-11T00:00:00.000Z,K
252.5,0.034,0.0015,,2.725,2006-11-26T00:00:00.000Z,G
293,0.077,0.003,8.69,3.1,2002-10-27T00:00:00.000Z,H
237.25,0.19524999999999998,0.0185,,3.7,2006-04-02T00:00:00.000Z,G
285.5,0.0072499999999999995,0.002,8.8025,1.35,2010-10-17T00:00:00.000Z,A
278,0.16999999999999998,0.01675,8.8,3.675,2002-04-28T00:00:00.000Z,D
283,0.005,0.002,8.47,1.9,2016-06-26T00:00:00.000Z,H
272,0.051,0.005,8.36,2.5,2000-12-24T00:00:00.000Z,H
321.25,0.007,0.002,8.7725,1.525,2018-09-03T00:00:00.000Z,G
267.75,0.005,0.002,8.5375,1.175,2014-07-27T00:00:00.000Z,G
244,0.083,0.0035,8.4,3.3,2005-12-04T00:00:00.000Z,H
286.75,0.46925,0.02125,8.415,1.525,2019-04-01T00:00:00.000Z,A
265.25,0.22475,0.01675,9.1175,2.05,2010-04-11T00:00:00.000Z,A
257,0.0022500000000000003,0.002,8.6975,1.8,2007-09-16T00:00:00.000Z,D
281,0.002,0.003,8.6775,2.525,2001-09-02T00:00:00.000Z,A
303.25,0.08475,0.012,8.7175,2.875,2018-03-25T00:00:00.000Z,D
273.75,0.0155,0.002,8.377500000000001,1.15,2014-11-16T00:00:00.000Z,G
267,0.12075,0.016,8.8,2.15,2010-05-16T00:00:00.000Z,A
281.25,0.01925,0.002,8.5125,1.25,2008-12-15T00:00:00.000Z,A
264,0.096,0.014,8.61,2.8,2008-05-18T00:00:00.000Z,H
274.5,0.0075,0.002,8.5575,1.025,2010-07-25T00:00:00.000Z,D
282.25,0.0135,0.002,8.73,1.45,2008-11-23T00:00:00.000Z,A
264,0.025,0.002,9.11,4.4,2012-10-21T00:00:00.000Z,H
243,0.014,0.00275,8.7425,2.25,2003-10-19T00:00:00.000Z,K
272.25,0.0285,0.006500000000000001,8.09,1.525,2000-12-31T00:00:00.000Z,K
243.75,0.0455,0.002975,8.4,2,2005-11-27T00:00:00.000Z,A
315.5,0.0725,0.00425,7.955,2.8,2019-01-13T00:00:00.000Z,A
265.5,0.06225,0.008,8.774999999999999,1.325,2015-05-31T00:00:00.000Z,G
256,0.007,0.002,8.89,2.3,2012-08-12T00:00:00.000Z,H
261,0.069,0.002,7.37,1.6,2007-12-16T00:00:00.000Z,H
267.75,0.008,0.00625,8.75,2.775,2001-04-29T00:00:00.000Z,G
251.5,0.001,0,8.4825,2.275,2006-09-03T00:00:00.000Z,K
281.75,0.002,0.0015,8.72,3.025,2001-08-20T00:00:00.000Z,G
304,0.005,0.002,8.715,1.1124999999999998,2018-05-21T00:00:00.000Z,K
279,0.094,0.011,8.657499999999999,2.0999999999999996,2016-05-08T00:00:00.000Z,G
250.75,0.004,0.002,9.1125,1.575,2013-11-10T00:00:00.000Z,D
278,0.008,0.002,8.5125,2.3,2008-09-14T00:00:00.000Z,A
269.5,0.005,0.002,8.51,1.65,2015-07-05T00:00:00.000Z,D
296,0.01125,0.002,8.3225,1.35,2016-08-28T00:00:00.000Z,A
250,0.06925,0.02175,8.432500000000001,2.825,2007-02-11T00:00:00.000Z,A
281.25,0.23425,0.013,8.716666666666667,3.525,2016-03-13T00:00:00.000Z,G
269.75,0.0072499999999999995,0.0035,8.5525,1.6,2015-06-14T00:00:00.000Z,D
281.25,0.09875,0.012750000000000001,8.9,2.55,2002-05-19T00:00:00.000Z,K
240.75,0.0055,0,,2.55,2006-06-25T00:00:00.000Z,G
275.75,0.10875,0.058,8.23,2,2012-01-22T00:00:00.000Z,A
250.25,0.43925000000000003,0.009,8.2425,1.525,2013-01-20T00:00:00.000Z,A
238.75,0.06175,0.00775,8.807500000000001,1.95,2006-06-04T00:00:00.000Z,G
322,0.00825,0.002,7.775,1.7,2018-10-07T00:00:00.000Z,G
265.5,,0.002,8.6825,1.625,2008-06-22T00:00:00.000Z,D
259.5,,0.002,8.75,1.25,2014-06-08T00:00:00.000Z,K
270,0.263,0.01325,9,4.2,2009-03-22T00:00:00.000Z,D
286,0.002,0.0015,8.62,2.475,2002-07-28T00:00:00.000Z,G
245.75,0.06,0.008,,1.9500000000000002,2007-06-10T00:00:00.000Z,A
270.75,0.0185,0.002,8.1175,1.325,2020-10-18T00:00:00.000Z,A
273.75,0.01175,0.002,8.4925,1.5,2011-09-18T00:00:00.000Z,A
243.25,0.05475,0.00375,8.7625,2.725,2003-09-21T00:00:00.000Z,A
288.25,0.0055,0.002,8.5,2.1,2019-09-22T00:00:00.000Z,TZ
279.5,0.404,0.126,8.0275,4.75,2002-01-13T00:00:00.000Z,G
303.75,0.40075,0.008749999999999999,8.254999999999999,3.425,2019-02-17T00:00:00.000Z,D
251,0.20299999999999999,0.014499999999999999,8.805,2.975,2000-04-09T00:00:00.000Z,D
282,0.014249999999999999,0.002,8.205,1.1500000000000001,2015-11-09T00:00:00.000Z,D
242.5,0.04075,0.00525,8.81,2.9749999999999996,2003-08-31T00:00:00.000Z,D
271.5,0.001,0.002,8.6375,1.725,2011-08-21T00:00:00.000Z,G
228.25,0.2445,0.0185,8.775,3.175,2004-05-30T00:00:00.000Z,A
247.25,0.018500000000000003,0.0055,9.015,2.9250000000000003,2013-07-14T00:00:00.000Z,G
231,0.38425,0.013,8.787500000000001,2.075,2005-03-13T00:00:00.000Z,G
246,0.028,0.003,9.01,2.6,2013-07-28T00:00:00.000Z,H
326.75,0.01675,0.002,8.3875,2,2018-12-17T00:00:00.000Z,K
306,0.008,0.002,8.46,2,2017-07-30T00:00:00.000Z,H
264,0.01475,0.0035,8.735,1.875,2008-06-01T00:00:00.000Z,D
276.5,0.61775,0.008,8.105,1.35,2020-02-09T00:00:00.000Z,A
275.25,0.17725,0.019,8.855,3.125,2002-05-05T00:00:00.000Z,A
250.75,0.3795,0.0335,8.395,1.425,2013-01-15T00:00:00.000Z,D
269,0.649,0.023,8.19,3.7,2019-03-10T00:00:00.000Z,H
232.5,0.01045,0.0345,9.0225,2.625,2005-05-29T00:00:00.000Z,K
280.25,0.01025,0.0022500000000000003,8.8025,1.9,2002-06-30T00:00:00.000Z,A
252.75,0.12675,0.008749999999999999,9.285,1.7,2014-04-06T00:00:00.000Z,G
249.75,0.3325,0.01625,8.795,3.9749999999999996,2000-03-26T00:00:00.000Z,D
236.5,0.16,0.01175,8.7525,2.225,2006-05-07T00:00:00.000Z,D
275,0.101,0.011,8.19,1.8,2012-01-08T00:00:00.000Z,H
238.75,0.02945,0.003,8.075,2.025,2004-11-28T00:00:00.000Z,A
262.6,0.19697562500000002,0.016675875,8.58,,2020-04-05T00:00:00.000Z,TZ
278,0.005,0.002,8.5125,1.15,2015-08-16T00:00:00.000Z,A
266.5,0.0045,0.002,8.5425,2.2,2000-08-29T00:00:00.000Z,G
262.25,0.17775,0.01325,8.76,1.4249999999999998,2020-05-24T00:00:00.000Z,G
238.25,0.0933,0.055,8,1.875,2005-01-02T00:00:00.000Z,G
308.5,0.382,0.0072499999999999995,8.105,2.175,2019-02-10T00:00:00.000Z,K
278.5,0.007,0.002,8.6475,1.0125,2010-09-12T00:00:00.000Z,K
267.5,0.11599999999999999,0.011,8.8775,2.825,2009-05-03T00:00:00.000Z,G
251.5,0.12275,0.01475,9.165,4.275,2012-05-20T00:00:00.000Z,A
277.75,0.006,0.002,8.56,1.075,2015-08-16T00:00:00.000Z,K
277,0.218,0.015,8.48,2.8,2016-04-10T00:00:00.000Z,H
212,0.804,0.013,8.3,5.4,2004-02-22T00:00:00.000Z,H
236,0.0315,0.003,8.65,4,2004-10-31T00:00:00.000Z,H
229.75,0.072,0.00925,8.65,3.425,2004-07-04T00:00:00.000Z,G
271,0.02475,0.00575,7.905,1.6,2000-12-31T00:00:00.000Z,A
273,0.006,0.002,8.56,2.4,2000-11-05T00:00:00.000Z,H
302.75,0.20700000000000002,0.0135,8.190000000000001,2.425,2018-03-11T00:00:00.000Z,G
261,0.16325,0.014,8.615,5.7875,2020-05-31T00:00:00.000Z,TZ
271.75,0.1605,0.03875,8.440000000000001,2.15,2001-02-25T00:00:00.000Z,K
272.25,0.006,0.002,8.3325,3.325,2020-10-26T00:00:00.000Z,TZ
257.75,0.0022500000000000003,0.0025,8.67,3.75,2000-06-18T00:00:00.000Z,G
283.25,0.008,0.002,8.655,1.375,2019-07-22T00:00:00.000Z,G
277.75,0.13625,0.016,8.9025,3.075,2002-05-05T00:00:00.000Z,K
279,0.022,0.002,8.39,1.2,2010-08-29T00:00:00.000Z,H
267.5,0.005,0.002,8.4075,1.75,2000-09-04T00:00:00.000Z,A
274.5,0.00675,0.002,8.9925,1.5274999999999999,2008-08-31T00:00:00.000Z,A
271.75,0.17475000000000002,0.01225,9.06,3.325,2009-04-19T00:00:00.000Z,A
283.75,0.12375,0.00625,8.315000000000001,1.45,2011-01-23T00:00:00.000Z,D
263.5,0.002,0.00125,8.515,2.05,2000-07-30T00:00:00.000Z,G
294.75,0.00475,0.0032500000000000003,8.55,6.025,2001-11-11T00:00:00.000Z,D
268.75,0.013000000000000001,0.004,8.9925,1.525,2011-07-18T00:00:00.000Z,D
266,0.262,0.01525,8.9925,2.325,2011-05-01T00:00:00.000Z,A
278,0.089,0.01,8.57,2.4,2016-05-15T00:00:00.000Z,H
261.5,0.088,0.01575,8.97,2.05,2008-05-11T00:00:00.000Z,G
250,0.001,0,,2.6,2006-08-27T00:00:00.000Z,D
283.5,0.07625,0.010249999999999999,8.82,1.4,2016-05-01T00:00:00.000Z,D
312.75,,0.002,8.3,1.125,2018-07-29T00:00:00.000Z,A
283.75,,0.002,8.6225,1.5750000000000002,2009-08-31T00:00:00.000Z,K
294,0.01,0.027499999999999997,8.69,2.825,2002-09-09T00:00:00.000Z,D
342,0.068,0.002,8.45,2.2,2018-12-02T00:00:00.000Z,H
279.75,0.0085,0.003,8.9475,3.15,2019-06-24T00:00:00.000Z,G
251.25,0.0022500000000000003,0.002,8.7075,1.6,2007-08-12T00:00:00.000Z,A
287.75,0.00775,0.001,8.43,2.1,2001-11-04T00:00:00.000Z,G
251.5,0.0505,0.008749999999999999,8.285,1.775,2007-01-28T00:00:00.000Z,K
268.75,0.29725,0.015,8.379999999999999,1.475,2015-03-01T00:00:00.000Z,A
230.75,0.15525,0.01325,8.775,2.7,2004-06-13T00:00:00.000Z,D
279,0.018,0.002,8.43,1.8,2011-09-18T00:00:00.000Z,H
266.5,0.1025,0.01,8.79,1.425,2011-06-26T00:00:00.000Z,A
236,0.854,0.013,8.13,2.3,2013-01-27T00:00:00.000Z,H
251,0.005,0.002,,2.5,2007-07-22T00:00:00.000Z,H
316,0.00525,0.002,8.425,1.5750000000000002,2017-09-24T00:00:00.000Z,G
230.25,0,0.002,8.817499999999999,3.1,2004-09-12T00:00:00.000Z,D
310.5,,0.002,8.36,1.25,2018-07-01T00:00:00.000Z,A
314.25,0.1545,0.013,8.04,3.375,2019-01-20T00:00:00.000Z,A
239,0.065075,0.01075,7.9025,2.125,2004-12-21T00:00:00.000Z,A
231.25,0.07375,0.016,9.225,5.2749999999999995,2005-05-08T00:00:00.000Z,D
267.75,0.0265,0.00425,8.55,1.4,2010-06-27T00:00:00.000Z,G
268,0.012,0.0105,8.862499999999999,2.6,2001-04-15T00:00:00.000Z,G
274.75,0.2545,0.019,8.835,3.875,2002-04-22T00:00:00.000Z,D
286,0.4835,0.0035,8.115,2.9,2002-01-29T00:00:00.000Z,G
269.25,0.010249999999999999,0.002,9.0075,1.3,2011-07-24T00:00:00.000Z,D
271,0.0385,0.01175,8.58,1.2,2010-06-13T00:00:00.000Z,D
258,,0.002,8.9025,2,2012-08-26T00:00:00.000Z,K
262,,0.002,8.59,2.2,2014-06-08T00:00:00.000Z,H
274.5,0.019,0.002,8.245000000000001,1.0750000000000002,2014-11-30T00:00:00.000Z,A
321,0.058,0.004,8.37,2.5,2018-12-23T00:00:00.000Z,H
269,0.139,0.0165,8.7775,1.775,2010-05-09T00:00:00.000Z,K
257.75,0.13275,0.07375,8.5875,2.025,2008-03-02T00:00:00.000Z,D
241,0.00275,0.01025,,2.575,2006-01-08T00:00:00.000Z,D
255,0.313,0.007,8.08,2.3,2014-02-09T00:00:00.000Z,H
273,0.27,0.018,7.36,3.83,2019-05-05T00:00:00.000Z,H
280.25,0.13,0.008,8.7475,1.75,2009-01-18T00:00:00.000Z,D
292.5,0.02775,0.002,8.2,1,2019-11-24T00:00:00.000Z,A
228.25,0.0062,0.0035,8.855,3.25,2004-09-05T00:00:00.000Z,G
260.5,0.007,0.002,8.9175,2.225,2012-09-09T00:00:00.000Z,G
273.25,0.00575,0.0015,8.9875,1.875,2002-06-30T00:00:00.000Z,K
288.75,0.00925,0.0025,8.6025,1.9,2002-08-18T00:00:00.000Z,A
218,0.406,0.013,8.9,4.9,2004-03-21T00:00:00.000Z,H
268.5,0.27175,0.012,8.7525,3.0275,2010-03-14T00:00:00.000Z,G
274.25,0.04125,0.002,8.395,1.6,2011-10-30T00:00:00.000Z,G
320,0.021,0.002,8.53,2.4,2017-12-03T00:00:00.000Z,H
269.5,0.00575,0.002,8.385,1.2,2014-08-24T00:00:00.000Z,A
248.66666666666666,0.005,0.002,8.75,1.2333333333333334,2013-08-25T00:00:00.000Z,G
268,0.334,0.007,7.49,3,2009-03-01T00:00:00.000Z,H
231.5,0.3195,0.01125,8.700000000000001,1.95,2005-03-13T00:00:00.000Z,D
261,0.01025,0.002,8.515,,2014-06-15T00:00:00.000Z,D
270,0.014,0.002,8.39,2.3,2014-08-31T00:00:00.000Z,H
267,0.082,0.004,8.76,2.9,2012-11-25T00:00:00.000Z,H
226,0.209,0.011,9,3.6,2004-05-09T00:00:00.000Z,H
278,,0.002,8.7575,1.975,2009-08-09T00:00:00.000Z,D
292.75,0.17500000000000002,0.0155,8.52,3.425,2017-04-18T00:00:00.000Z,D
263.25,0.311,0.01575,8.48,1.475,2020-05-03T00:00:00.000Z,A
264.5,0.014,0.002,8.9625,1.375,2012-11-18T00:00:00.000Z,A
298.5,0.0945,0.08175,,1.95,2017-01-01T00:00:00.000Z,G
256.25,0.14175,0.024,8.645,2.7,2008-04-07T00:00:00.000Z,K
257,0.001,0.002,8.592500000000001,1.575,2007-09-23T00:00:00.000Z,A
274.75,0.125,0.08775,8.2425,2.025,2010-01-17T00:00:00.000Z,G
265.5,0.481,0.01675,8.26,3.275,2020-03-22T00:00:00.000Z,D
239.75,0.02125,0.003,8.7875,2.375,2003-10-19T00:00:00.000Z,G
325,0.005,0.002,8.35,2.175,2018-11-04T00:00:00.000Z,A
246.25,0.1375,0.004,8.2975,2.6,2003-11-30T00:00:00.000Z,D
275.75,0.0635,0.00475,8.1,1.775,2011-12-11T00:00:00.000Z,A
273.25,0.005,0.002,8.6175,1.0750000000000002,2015-08-02T00:00:00.000Z,K
285.75,0.0075,0.002,8.7275,1.6,2009-10-25T00:00:00.000Z,A
288,0.04825,0.012,8.122499999999999,2.7,2001-12-30T00:00:00.000Z,D
264.75,0.00575,0.0045000000000000005,8.8025,1.9,2008-05-25T00:00:00.000Z,G
252,0.24275,0.01625,9.34,2.8,2012-04-15T00:00:00.000Z,D
296,0.006,0.002,8.63,4.9,2017-06-04T00:00:00.000Z,H
245.5,0.3085,0.0165,8.8325,3.1,2000-03-26T00:00:00.000Z,G
284.5,0.0055,0.002,8.705,1.7,2009-10-11T00:00:00.000Z,A
283,0.022,0.002,8.74,2.9,2008-11-16T00:00:00.000Z,H
252,0.023,0.006,,,2014-05-18T00:00:00.000Z,H
283.5,0.17675,0.17775,7.99,2.275,2016-01-25T00:00:00.000Z,G
316.25,0.08675,0.00475,8.07,3.8000000000000003,2019-01-13T00:00:00.000Z,G
245.75,0.023375,0.0042,8.725,2.3,2005-11-13T00:00:00.000Z,A
249.25,0.00175,0,8.455,2.1,2006-09-17T00:00:00.000Z,K
252,,,8.13,2.4,2013-09-16T00:00:00.000Z,A
268.25,0.012,0.002,8.5775,1.75,2008-07-06T00:00:00.000Z,D
230,0.248,0.108,8.2,3.9,2006-01-29T00:00:00.000Z,H
270.5,0.03225,0.027,8.1875,2.025,2001-01-21T00:00:00.000Z,A
261.25,0.0022500000000000003,0.001,8.477500000000001,2.3,2000-07-16T00:00:00.000Z,G
281.25,0.012,0.002,8.76,1.125,2010-10-10T00:00:00.000Z,G
245.75,0.02275,0.00575,8.8475,1.975,2013-07-14T00:00:00.000Z,D
269,0.11950000000000001,0.058,8.532499999999999,3.3,2001-02-19T00:00:00.000Z,G
265,0.01,0.002,8.85,1.975,2012-08-26T00:00:00.000Z,A
269.5,0.01025,0.00375,8.6875,1.725,2010-06-20T00:00:00.000Z,D
270,0.19525,0.01825,8.715,1.9500000000000002,2010-04-25T00:00:00.000Z,A
324.25,0.017,0.002,8.38,2.225,2018-11-11T00:00:00.000Z,A
276,0.010499999999999999,0.007,9.09,3.75,2019-06-16T00:00:00.000Z,G
288.75,0.008,0.002,8.5725,1.75,2019-09-22T00:00:00.000Z,G
265,0.01225,0.0022500000000000003,7.6625,1.875,2020-07-12T00:00:00.000Z,D
269.75,0.0055,0.002,8.2175,1.1500000000000001,2020-09-06T00:00:00.000Z,D
278,0.086,0.012,9.17,5.5,2002-05-19T00:00:00.000Z,H
245.25,0.025,0.006,8.8475,2.475,2003-08-31T00:00:00.000Z,G
322.25,0.029,0.002,8.1425,1.25,2018-12-30T00:00:00.000Z,D
311.75,,0.002,8.4,1.275,2018-07-01T00:00:00.000Z,K
250,0.022,0.002,8.69,3,2012-07-15T00:00:00.000Z,H
309.5,0.01375,0.002,8.5925,1.3,2018-06-24T00:00:00.000Z,A
244.25,0.1195,0.032,8.59,5.925,2007-03-11T00:00:00.000Z,A
263,0.002,0.00125,8.6875,1.95,2000-07-09T00:00:00.000Z,K
260,0.0035,0.002,8.7625,1.5,2007-10-14T00:00:00.000Z,G
256.5,0.013000000000000001,0.002,8.66,1.225,2007-10-07T00:00:00.000Z,A
258.75,0.017750000000000002,0.002,8.5475,1.525,2007-11-25T00:00:00.000Z,G
281,0.154,0.015,8.94,3.7,2002-05-12T00:00:00.000Z,H
269.75,0.07025,0.0075,8.4725,1.325,2011-07-10T00:00:00.000Z,D
269,0.62025,0.0135,7.9575,1.7249999999999999,2020-02-16T00:00:00.000Z,D
228,0.945,0.022,8.16,3.9,2013-02-10T00:00:00.000Z,H
290,0.011,0.004,8.16,2.825,2001-12-02T00:00:00.000Z,A
241.25,0.00825,0.0015249999999999999,8.35,2.325,2005-09-11T00:00:00.000Z,D
256,0.174,0.01575,9.129999999999999,1.925,2008-05-04T00:00:00.000Z,A
250,0.216,0.017,8.62,4.3,2012-04-29T00:00:00.000Z,H
235,0.0052499999999999995,0.002,8.885,2.25,2005-07-10T00:00:00.000Z,G
239.25,0.29275,0.00825,8.45,9.7,2006-02-26T00:00:00.000Z,D
276.5,0.01325,0.002,8.39,1.075,2014-10-26T00:00:00.000Z,A
286,0.009,0.002,8.68,1.6,2009-10-25T00:00:00.000Z,H
262.5,0.18125,0.01825,8.64,1.55,2020-05-24T00:00:00.000Z,D
252,0.033,0.004,8.32,2.5,2006-12-17T00:00:00.000Z,H
234,0.01975,0.0025,8.8675,2.875,2005-06-26T00:00:00.000Z,G
258,0.0022500000000000003,0.002,8.7025,1.125,2007-10-28T00:00:00.000Z,G
229,0.28225,0.0115,8.907499999999999,3.225,2005-03-20T00:00:00.000Z,D
250.75,0.0595,0.02275,8.559999999999999,3.275,2007-02-11T00:00:00.000Z,K
274,0.172,0.106,8.38,2.2,2011-02-27T00:00:00.000Z,H
269.5,0.32825000000000004,0.011,8.6375,2.1,2011-03-27T00:00:00.000Z,D
278,,,8.2025,2.4,2009-01-05T00:00:00.000Z,G
283,0.002,0.003,8.42,3.9,2001-09-09T00:00:00.000Z,H
262,0.024,0.002,8.7,2.5,2007-11-11T00:00:00.000Z,H
267,0.15975,0.018,8.805,2.675,2010-05-09T00:00:00.000Z,A
249,0.009,0.002,9.0275,1.6500000000000001,2013-08-18T00:00:00.000Z,G
277,0.04775,0.03425,8.555,1.775,2009-02-08T00:00:00.000Z,A
240,0.0304,0.003,8.265,1.775,2004-11-21T00:00:00.000Z,A
243.25,0.026000000000000002,0.00425,8.975,2.775,2003-09-14T00:00:00.000Z,G
228.75,0.006725,0.003,8.844999999999999,2.875,2004-09-26T00:00:00.000Z,G
255,0.284,0.018,8.53,3.3,2000-04-02T00:00:00.000Z,H
295.25,0.25875000000000004,0.016,8.57,4.175,2017-03-20T00:00:00.000Z,D
237.5,0.2055,0.014,9.379999999999999,1.6,2013-05-26T00:00:00.000Z,A
284.5,0.25375000000000003,0.01725,8.875,2.85,2002-03-17T00:00:00.000Z,A
272,0.009,0.002,8.09,1.5,2020-09-29T00:00:00.000Z,H
281.25,0.06975,0.01,8.01,2.075,2016-01-03T00:00:00.000Z,G
285.25,0.027,0.0022500000000000003,8.5825,1.05,2010-11-28T00:00:00.000Z,A
307,0.0105,0.002,8.365,2.4,2017-07-09T00:00:00.000Z,D
255.75,0.006,0.002,9.0525,1.95,2012-07-15T00:00:00.000Z,K
270,0.006,0.002,9.125,1.525,2009-06-07T00:00:00.000Z,G
247.25,0.1245,0.13675,7.9,2.1,2004-01-18T00:00:00.000Z,A
311.75,0.129,0.05475,8.342500000000001,2.025,2019-01-27T00:00:00.000Z,D
239.5,0.222,0.01875,,2.85,2006-04-02T00:00:00.000Z,D
289,0.002,0.002,8.51,9,2002-09-29T00:00:00.000Z,H
267.5,0.00675,0.002,8.155,1.55,2020-08-10T00:00:00.000Z,TZ
238.25,0.071325,0.014499999999999999,7.945,1.7,2004-12-26T00:00:00.000Z,D
281.25,0.005,0.002,8.5625,1.925,2009-08-23T00:00:00.000Z,D
295.5,0.06075,0.0032500000000000003,8.3525,1.9249999999999998,2002-12-15T00:00:00.000Z,D
278.75,0.0022500000000000003,0.001,8.59,2.175,2001-07-22T00:00:00.000Z,A
243,0.0985,0.016,8.71,4.875,2007-05-07T00:00:00.000Z,G
262,0.015,0.001,8.56,3.3,2000-07-09T00:00:00.000Z,H
280,0.015,0.002,8.4525,1.425,2015-10-18T00:00:00.000Z,G
239.75,0.23425,0.014499999999999999,9.5375,3.6075,2013-05-05T00:00:00.000Z,G
271,0.156,0.059,8.43,3.7,2001-02-25T00:00:00.000Z,H
267.25,0.078,0.00775,8.9225,1.725,2011-07-03T00:00:00.000Z,G
278.5,0.13625,0.051000000000000004,8.2625,1.15,2011-02-21T00:00:00.000Z,G
270.5,0.25125,0.06375,8.535,5.05,2012-02-26T00:00:00.000Z,K
279.5,0.01025,0.0035,8.7275,2.525,2002-06-16T00:00:00.000Z,D
254.25,0.0805,0.00975,9.1425,1.175,2014-04-22T00:00:00.000Z,K
236.5,0.49425,0.01075,8.2875,6.15,2000-02-20T00:00:00.000Z,G
254,0.019,0,,2.6,2006-10-29T00:00:00.000Z,H
279,0.007,0.002,8.4975,0.9625,2010-09-12T00:00:00.000Z,A
279.75,0.01625,0.002,8.56,0.9875,2010-08-29T00:00:00.000Z,A
325.25,,0.002,8.282499999999999,1.75,2018-10-14T00:00:00.000Z,K
271.5,0.03225,0.00275,8.23,1.3,2020-12-06T00:00:00.000Z,D
243.5,0.1005,0.014499999999999999,9.16,2.05,2013-06-16T00:00:00.000Z,D
268.75,0.005,0.002,,1.35,2014-08-17T00:00:00.000Z,G
265.5,0.0075,0.002,8.79,2.025,2008-06-29T00:00:00.000Z,G
270.25,0.04325,0.005,8.125,1.05,2014-12-28T00:00:00.000Z,G
299,0.268,0.013,8.24,2.9,2018-03-04T00:00:00.000Z,H
271,0.014,0.002,8.61,2.4,2009-06-28T00:00:00.000Z,H
304.75,0.005,0.002,8.445,1.7,2018-06-03T00:00:00.000Z,D
257.25,0.025,0.004,7.97,1.75,2000-01-02T00:00:00.000Z,G
252,0.00125,0.00175,8.7725,1.45,2007-08-12T00:00:00.000Z,K
270.5,0.11325,0.00625,8.252500000000001,2.9,2012-01-01T00:00:00.000Z,G
263,0.48975,0.012,7.8275,3.7,2017-02-26T00:00:00.000Z,G
272,0.002,0.00275,8.65,3,2001-06-03T00:00:00.000Z,D
302,0.005,0.002,8.49,2.9,2018-05-13T00:00:00.000Z,H
239.75,0.25425,0.00575,,5.175,2006-03-05T00:00:00.000Z,G
266.75,0.14300000000000002,0.0185,8.795,1.925,2001-03-18T00:00:00.000Z,A
273.75,0.334,0.0095,8.5425,1.425,2011-03-20T00:00:00.000Z,A
280.75,0.30025,0.00575,8.1175,1.95,2016-02-08T00:00:00.000Z,G
244,0.0845,0.0185,8.684999999999999,1.625,2007-05-20T00:00:00.000Z,K
290,0.2085,0.041,7.96,1.275,2020-01-12T00:00:00.000Z,A
260,0.0725,0.031,8.6475,1.7,2008-02-17T00:00:00.000Z,D
248.25,0.0072499999999999995,0.0025,8.9375,1.3,2013-07-28T00:00:00.000Z,K
